customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
779844408,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,Yes,Blue,98.9,1064.95,Attrited Customer
721306908,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,3,No,Blue,89.75,5769.6,Existing Customer
713964858,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,Yes,Blue,80.45,5886.85,Existing Customer
717545808,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,2,No,Blue,79.4,4238.45,Existing Customer
771232533,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,20.3,20.3,Existing Customer
710883483,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,3,No,Blue,62.8,418.3,Existing Customer
801715383,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,74.9,136.05,Attrited Customer
719594433,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,Yes,Blue,74.85,708.2,Existing Customer
716310633,Male,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,Blue,25.85,788.55,Existing Customer
714188883,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,Yes,Blue,101.95,700.85,Attrited Customer
772437633,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,3,Yes,Blue,68.3,4378.8,Existing Customer
708536283,Male,0,No,No,39,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,2,No,Blue,48.4,3442.8,Attrited Customer
772569033,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,Blue,94,181.7,Existing Customer
714443883,Male,1,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,Yes,Blue,105.05,7171.7,Existing Customer
710369658,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,2,Yes,Blue,89.3,4016.85,Existing Customer
788440083,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Silver,25.15,553,Existing Customer
773332908,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.5,96.85,Existing Customer
709307808,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3,Yes,Blue,92.95,4122.9,Attrited Customer
712507758,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,20.7,1482.3,Existing Customer
715701033,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,2,Yes,Blue,74.3,74.3,Attrited Customer
718478883,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,19.35,1240.8,Existing Customer
788734158,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,2,Yes,Blue,44.65,44.65,Existing Customer
794490858,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,2,No,Silver,84.05,1095.3,Existing Customer
718397658,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2,Yes,Blue,80.7,788.8,Existing Customer
718826883,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,104.35,6578.55,Attrited Customer
716733933,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.55,19.55,Existing Customer
809307108,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,3,No,Blue,74.05,2802.3,Existing Customer
778671483,Male,0,No,Yes,41,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,1,No,Blue,40.1,857.75,Existing Customer
815504583,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.1,184.4,Attrited Customer
789319458,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,2,Yes,Blue,101.7,364.55,Existing Customer
710382108,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,3,Yes,Blue,83.55,6093.3,Existing Customer
720895533,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,Yes,No,No,1,No,Blue,56.85,1861.1,Existing Customer
709891608,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.4,20.4,Attrited Customer
717136533,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.55,1079.65,Existing Customer
790164408,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,Yes,Blue,106.15,7475.1,Existing Customer
795613233,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2,No,Blue,78.95,2862.55,Existing Customer
709009833,Female,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,2,Yes,Blue,49.75,3069.45,Existing Customer
720054183,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,3,Yes,Blue,92.4,2349.8,Existing Customer
713193408,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,3,No,Blue,58.2,469.25,Existing Customer
801508383,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3,Yes,Blue,102.6,4213.35,Existing Customer
711949683,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,Yes,Blue,91.95,3301.05,Attrited Customer
787747308,Male,1,No,No,36,Yes,No,DSL,No,No,Yes,Yes,No,Yes,1,No,Blue,65.25,3529.95,Attrited Customer
720064158,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2,Yes,Blue,106,7723.7,Existing Customer
779104608,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,73.1,4144.9,Attrited Customer
715477233,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,1,No,Blue,59.75,4265,Existing Customer
719524383,Female,0,No,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,No,1,Yes,Blue,55.1,154.65,Existing Customer
713804883,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,No,No,3,Yes,Blue,59.8,3246.45,Attrited Customer
710359458,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,Blue,116.6,8337.45,Existing Customer
716311683,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,Yes,Blue,109.3,5731.4,Existing Customer
753795633,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,2,Yes,Blue,101.4,6176.6,Attrited Customer
780076833,Female,0,No,No,34,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,3,Yes,Blue,50.65,1905.4,Existing Customer
716019333,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,No,2,No,Blue,56.15,931.9,Existing Customer
820657083,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,Yes,Silver,106.5,7348.8,Existing Customer
716901858,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,Blue,19.2,776.25,Existing Customer
756571983,Female,1,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,3,No,Blue,83,5243.05,Existing Customer
817607358,Male,1,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,3,No,Gold,70.1,141.65,Attrited Customer
778268508,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,108.3,7679.65,Existing Customer
778984383,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,3,Yes,Blue,91.05,2954.5,Existing Customer
720771933,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,25.25,1006.9,Existing Customer
748827033,Female,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,1,Yes,Blue,45.35,2540.1,Existing Customer
712591983,Male,0,No,No,36,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,2,No,Blue,43.9,3097.2,Existing Customer
712181658,Female,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,3,Yes,Blue,77.5,3807.35,Existing Customer
712297683,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,2,Yes,Blue,79.3,2484,Attrited Customer
714684933,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,2,Yes,Blue,84.9,5785.65,Attrited Customer
720742083,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,2,Yes,Blue,79.25,2619.15,Attrited Customer
772310958,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,3,No,Blue,71.05,1524.85,Existing Customer
715343883,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No,No,2,No,Blue,53.75,2790.65,Existing Customer
720470133,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,24.25,1784.5,Existing Customer
710420133,Female,0,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,54.2,3937.45,Existing Customer
720933408,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,3,No,Blue,44.25,2276.1,Existing Customer
716304483,Female,0,No,No,36,Yes,No,DSL,No,No,No,Yes,No,No,3,No,Blue,50.05,2029.05,Existing Customer
719534058,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.15,802.35,Existing Customer
710515308,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,69.25,418.4,Existing Customer
797241108,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,3,Yes,Blue,69.35,4653.25,Existing Customer
708884658,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,19.35,275.9,Existing Customer
794475483,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Silver,19.15,343.45,Existing Customer
714315858,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,No,No,No,3,No,Blue,61,2130.45,Existing Customer
717217983,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.5,1191.4,Existing Customer
721124658,Male,0,No,No,50,Yes,No,DSL,No,No,Yes,No,No,No,1,Yes,Blue,50.5,50.5,Attrited Customer
716753058,Male,0,Yes,Yes,47,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,2,No,Blue,50.2,2554,Existing Customer
711069483,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,No,Blue,79.6,5589.45,Existing Customer
708478233,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,Blue,24.9,467.7,Existing Customer
710783358,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,74.4,74.4,Existing Customer
713710383,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,Yes,Blue,106.9,3756.45,Existing Customer
720815208,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,4,Yes,Blue,101.35,3334.9,Attrited Customer
721338783,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,Yes,No,No,2,Yes,Blue,55.35,920.5,Existing Customer
714121983,Female,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,No,No,No,3,No,Blue,50.55,3431.75,Existing Customer
715061733,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.5,150.35,Existing Customer
720520308,Male,0,No,Yes,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,3,Yes,Blue,79.45,2587.7,Attrited Customer
806908608,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,1,No,Blue,90.65,367.95,Existing Customer
798972183,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,1,Yes,Blue,89.85,5125.75,Attrited Customer
715030308,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,3,No,Blue,79,4801.1,Existing Customer
708244458,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3,Yes,Blue,104.65,6219.6,Existing Customer
789479058,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.55,19.55,Existing Customer
784998108,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.9,550.1,Existing Customer
711808383,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,Blue,116.25,7862.25,Existing Customer
770839608,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,2,Yes,Blue,87.75,1242.2,Existing Customer
713866308,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,Yes,Blue,100.05,4871.05,Existing Customer
714250908,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,2,Yes,Blue,81.3,3190.65,Attrited Customer
739317558,Male,0,Yes,No,33,No,No phone service,DSL,No,No,No,No,Yes,Yes,3,Yes,Blue,44.3,2666.75,Existing Customer
718702908,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,No,2,No,Blue,70.35,3533.6,Existing Customer
720644883,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,3,No,Blue,44.45,792.15,Existing Customer
717182883,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,No,No,No,1,Yes,Blue,49.15,295.65,Existing Customer
719384433,Male,1,Yes,No,55,No,No phone service,DSL,No,Yes,No,No,No,No,1,Yes,Blue,29.45,1459.35,Attrited Customer
787301208,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,No,Blue,100.55,4398.15,Existing Customer
720924633,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,3,Yes,Blue,85.3,4297.95,Existing Customer
721316358,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,3,No,Blue,95.65,167.3,Existing Customer
716118633,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,2,Yes,Blue,69.1,4096.9,Existing Customer
789880533,Male,1,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,1,Yes,Blue,70.35,3454.6,Attrited Customer
711221958,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.6,1286,Attrited Customer
715510683,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,No,Blue,74.15,1387,Existing Customer
718689258,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,No,Blue,75.05,786.3,Existing Customer
716368008,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,3,No,Blue,44.6,641.25,Attrited Customer
712092783,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,21.45,705.45,Attrited Customer
789541458,Male,0,Yes,Yes,39,Yes,No,DSL,No,No,No,No,No,No,3,Yes,Blue,43.45,345.5,Existing Customer
719539458,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.05,345.9,Existing Customer
713082708,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,1,No,Blue,94.15,5811.8,Existing Customer
794665608,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3,No,Blue,94.4,94.4,Existing Customer
712827258,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,19.55,124.45,Existing Customer
714525633,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,3,Yes,Blue,75.9,1375.6,Existing Customer
708726708,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,2,No,Blue,64.15,3491.55,Attrited Customer
768498258,Male,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,Yes,Blue,109.55,7920.7,Existing Customer
712767858,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,110.8,6640.7,Attrited Customer
709231683,Female,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,No,1,Yes,Blue,55,55,Existing Customer
712445583,Female,0,No,Yes,28,Yes,No,DSL,No,No,Yes,Yes,No,No,3,No,Blue,53.45,718.1,Attrited Customer
711461658,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,2,No,Blue,69.95,320.4,Existing Customer
713891133,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,Blue,101.45,101.45,Attrited Customer
710074458,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3,No,Blue,97,1334.45,Existing Customer
779279883,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,Blue,90.6,3358.65,Attrited Customer
719674533,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,2,Yes,Blue,73.55,4764,Existing Customer
716535408,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,3,No,Blue,67.95,350.3,Existing Customer
710319108,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,6,Yes,Blue,94.35,5703,Existing Customer
714777858,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,1,Yes,Blue,69.5,69.5,Existing Customer
769974258,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,Blue,18.85,18.85,Existing Customer
717819633,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,19.4,525.55,Existing Customer
712953483,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,69.2,69.2,Attrited Customer
779029458,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,19.75,483.15,Attrited Customer
721321383,Male,0,Yes,No,42,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,2,No,Blue,54.6,934.8,Existing Customer
716973333,Female,0,No,Yes,36,No,No phone service,DSL,No,No,Yes,No,No,No,3,Yes,Blue,29.8,786.5,Existing Customer
709946658,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,69.65,69.65,Existing Customer
709243533,Male,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,3,No,Blue,101.85,4086.3,Existing Customer
709999308,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3,Yes,Blue,103.05,5364.8,Existing Customer
712389108,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,3,Yes,Blue,82.3,82.3,Existing Customer
712305333,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,Blue,20.3,20.3,Existing Customer
812785158,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,Yes,No,No,3,No,Blue,35.1,770.4,Existing Customer
765459858,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,4,Yes,Blue,105.7,6816.95,Attrited Customer
714894708,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,1,No,Blue,56.25,2419.55,Attrited Customer
711296508,Male,0,Yes,Yes,36,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,3,No,Blue,60.35,4138.7,Existing Customer
795713058,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,No,Blue,79.25,267.6,Existing Customer
789487308,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,No,No,3,Yes,Blue,59.8,3457.45,Existing Customer
720130233,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,3,Yes,Blue,84.6,1115.2,Attrited Customer
789047208,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,2,Yes,Blue,93.4,5435.6,Existing Customer
715864983,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,Blue,94.2,4186.3,Existing Customer
708765933,Male,1,Yes,No,25,No,No phone service,DSL,No,No,No,No,No,No,4,No,Blue,25.05,25.05,Existing Customer
809320908,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,3,No,Blue,99.65,4630.2,Existing Customer
779324358,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,No,No,No,1,Yes,Blue,50.65,3221.25,Existing Customer
713730108,Male,0,No,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,No,3,Yes,Blue,60.9,688.5,Existing Customer
711783483,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,No,No,2,Yes,Blue,59.65,867.1,Existing Customer
719294433,Male,0,Yes,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,Blue,64.7,4746.05,Existing Customer
718279008,Female,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,2,Yes,Silver,25.1,712.85,Attrited Customer
721238508,Male,0,No,Yes,28,Yes,No,DSL,No,No,Yes,No,No,No,6,No,Blue,48.95,48.95,Existing Customer
709365483,Female,0,Yes,Yes,35,Yes,No,DSL,No,No,No,No,Yes,No,3,No,Blue,54.85,355.1,Existing Customer
718477983,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,3,No,Blue,45.3,45.3,Existing Customer
719809533,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,3,Yes,Blue,91.35,5764.7,Existing Customer
717239133,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,3,Yes,Blue,85.85,167.3,Existing Customer
814091058,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,25.1,428.45,Attrited Customer
710555433,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,No,Yes,No,No,3,No,Blue,34,1505.35,Attrited Customer
770956158,Female,0,No,No,38,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,3,No,Blue,45.9,693.45,Existing Customer
718263108,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3,No,Blue,95.2,930.4,Attrited Customer
715984908,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.5,1177.95,Existing Customer
711020358,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,2,Yes,Blue,100.6,5069.65,Existing Customer
788769783,Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,No,2,Yes,Blue,55.3,324.25,Existing Customer
715496808,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.35,1458.1,Existing Customer
779931783,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,2,Yes,Blue,74.85,156.4,Attrited Customer
818763033,Male,1,Yes,No,31,No,No phone service,DSL,Yes,No,No,Yes,No,No,2,No,Blue,36.1,2298.9,Existing Customer
711953358,Female,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,2,Yes,Blue,65.8,1679.65,Existing Customer
716485308,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,Blue,20.35,369.6,Existing Customer
716432658,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,Yes,Blue,105.8,2998,Existing Customer
712691883,Female,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,2,Yes,Blue,96.75,5206.55,Attrited Customer
712611108,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,2,Yes,Blue,102.35,3626.1,Attrited Customer
716245833,Male,0,No,No,36,No,No phone service,DSL,No,No,No,No,No,No,3,No,Blue,24.4,24.4,Existing Customer
780052008,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,No,Blue,115.65,7968.85,Existing Customer
709759908,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,2,Yes,Blue,79.85,152.45,Existing Customer
788667408,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,3,Yes,Blue,73.05,1959.5,Existing Customer
721449408,Female,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,2,No,Blue,64.35,2053.05,Existing Customer
708316008,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,Blue,20.5,398.55,Attrited Customer
714655758,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,Blue,76,1130.85,Existing Customer
711846183,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,No,No,No,2,No,Blue,54.75,3425.35,Attrited Customer
720612333,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2,Yes,Blue,104.75,4323.45,Attrited Customer
714673833,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,4,Yes,Blue,74.65,703.55,Existing Customer
